id,title,overview,video,original_language,popularity,release_date,vote_average,vote_count,genres,keywords
73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",False,en,25.663,1998-07-01,8.4,10416,"[{'id': 18, 'name': 'Drama'}]","[{'id': 376, 'name': 'neo-nazism'}, {'id': 378, 'name': 'prison'}, {'id': 379, 'name': 'skinhead'}, {'id': 380, 'name': 'sibling relationship'}, {'id': 570, 'name': 'rape'}, {'id': 1755, 'name': 'fascism'}, {'id': 5301, 'name': 'brother'}, {'id': 9890, 'name': 'jail'}, {'id': 10873, 'name': 'school'}, {'id': 11105, 'name': 'swastika'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 18035, 'name': 'family'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 165583, 'name': 'interracial friendship'}, {'id': 191726, 'name': 'nazism'}]"
568332,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",False,en,13.669,2018-12-31,8.4,277,"[{'id': 10402, 'name': 'Music'}]","[{'id': 6029, 'name': 'concert'}, {'id': 11634, 'name': 'live performance'}, {'id': 156205, 'name': 'concert film'}]"
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,False,en,101.12,2014-11-05,8.4,31472,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 310, 'name': 'artificial intelligence'}, {'id': 1432, 'name': 'nasa'}, {'id': 1521, 'name': 'time warp'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 1963, 'name': 'expedition'}, {'id': 2964, 'name': 'future'}, {'id': 3417, 'name': 'wormhole'}, {'id': 3801, 'name': 'space travel'}, {'id': 4337, 'name': 'famine'}, {'id': 4380, 'name': 'black hole'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 8056, 'name': 'quantum mechanics'}, {'id': 9882, 'name': 'space'}, {'id': 10084, 'name': 'rescue'}, {'id': 10235, 'name': 'family relationships'}, {'id': 14544, 'name': 'robot'}, {'id': 14626, 'name': 'astronaut'}, {'id': 14760, 'name': 'scientist'}, {'id': 33479, 'name': 'single father'}, {'id': 154846, 'name': 'farmer'}, {'id': 156039, 'name': 'space station'}, {'id': 195114, 'name': 'space adventure'}, {'id': 208757, 'name': 'time paradox'}, {'id': 220800, 'name': 'time-manipulation'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 270088, 'name': '2060s'}, {'id': 272987, 'name': 'cornfield'}, {'id': 290900, 'name': 'time manipulation'}]"
324857,Spider-Man: Into the Spider-Verse,"Miles Morales is juggling his life between being a high school student and being a spider-man. When Wilson ""Kingpin"" Fisk uses a super collider, others from across the Spider-Verse are transported to this dimension.",False,en,236.929,2018-12-14,8.4,12799,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 245157, 'name': 'alternate universe'}]"
239459,No Half Measures: Creating the Final Season of Breaking Bad,A documentary about the making of season five of the acclaimed AMC series Breaking Bad.,False,en,20.651,2013-11-26,8.4,99,"[{'id': 99, 'name': 'Documentary'}]","[{'id': 50244, 'name': 'making of'}]"
423,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",False,en,33.073,2002-09-17,8.4,8088,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'id': 836, 'name': 'resistance'}, {'id': 1739, 'name': 'holocaust (shoah)'}, {'id': 1899, 'name': 'hunger'}, {'id': 1956, 'name': 'world war ii'}, {'id': 1968, 'name': 'prisoner of war'}, {'id': 2156, 'name': 'homeland'}, {'id': 2394, 'name': 'ghetto'}, {'id': 2428, 'name': 'deportation'}, {'id': 2433, 'name': 'jew persecution'}, {'id': 2434, 'name': 'liberation'}, {'id': 2435, 'name': 'warsaw ghetto'}, {'id': 2436, 'name': 'polish resistance'}, {'id': 2652, 'name': 'nazi'}, {'id': 5565, 'name': 'biography'}, {'id': 6029, 'name': 'concert'}, {'id': 10349, 'name': 'survival'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 14743, 'name': 'pianist'}, {'id': 21747, 'name': 'poland'}]"
121,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",False,en,66.775,2002-12-18,8.4,19773,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]","[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarf'}, {'id': 606, 'name': 'orcs'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1653, 'name': 'explosive'}, {'id': 1964, 'name': 'cave'}, {'id': 3739, 'name': 'funeral'}, {'id': 4063, 'name': 'siege'}, {'id': 4268, 'name': 'fort'}, {'id': 6092, 'name': 'army'}, {'id': 6782, 'name': 'addiction'}, {'id': 10364, 'name': 'mission'}, {'id': 10563, 'name': 'attack'}, {'id': 12554, 'name': 'dragon'}, {'id': 33788, 'name': 'guide'}, {'id': 34079, 'name': 'death'}, {'id': 156761, 'name': 'split personality'}, {'id': 177912, 'name': 'wizard'}, {'id': 189093, 'name': 'ring'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 234213, 'name': 'sword and sorcery'}]"
654754,Billie Eilish: The World's a Little Blurry,"This documentary offers a deeply intimate look at extraordinary teenager Billie Eilish. Award-winning filmmaker R.J. Cutler follows her journey on the road, onstage, and at home with her family as the writing and recording of her debut album changes her life.",False,en,9.592,2021-02-26,8.4,264,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]","[{'id': 4048, 'name': 'musician'}, {'id': 10229, 'name': 'singer'}, {'id': 246377, 'name': 'music documentary'}, {'id': 251246, 'name': 'coachella'}]"
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",False,en,76.027,2001-12-18,8.4,22741,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]","[{'id': 603, 'name': 'elves'}, {'id': 604, 'name': 'dwarf'}, {'id': 606, 'name': 'orcs'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1261, 'name': 'river'}, {'id': 1262, 'name': 'mountain'}, {'id': 1960, 'name': 'mine'}, {'id': 2158, 'name': 'maze'}, {'id': 2343, 'name': 'magic'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3098, 'name': 'castle'}, {'id': 3347, 'name': 'volcano'}, {'id': 5732, 'name': 'birthday party'}, {'id': 6464, 'name': 'uncle'}, {'id': 6782, 'name': 'addiction'}, {'id': 10718, 'name': 'fugitive'}, {'id': 14643, 'name': 'battle'}, {'id': 34079, 'name': 'death'}, {'id': 156783, 'name': 'blizzard'}, {'id': 177912, 'name': 'wizard'}, {'id': 189092, 'name': 'journey'}, {'id': 189093, 'name': 'ring'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 234213, 'name': 'sword and sorcery'}]"
550,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",False,en,61.615,1999-10-15,8.4,26492,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 825, 'name': 'support group'}, {'id': 851, 'name': 'dual identity'}, {'id': 1541, 'name': 'nihilism'}, {'id': 1721, 'name': 'fight'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 4142, 'name': 'insomnia'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9181, 'name': 'alter ego'}, {'id': 11687, 'name': 'breaking the fourth wall'}, {'id': 34117, 'name': 'cult film'}, {'id': 156761, 'name': 'split personality'}, {'id': 179173, 'name': 'quitting a job'}, {'id': 212803, 'name': 'dissociative identity disorder'}, {'id': 260426, 'name': 'self destructiveness'}]"
244786,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",False,en,59.83,2014-10-10,8.4,13494,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'id': 242, 'name': 'new york city'}, {'id': 1416, 'name': 'jazz'}, {'id': 1523, 'name': 'obsession'}, {'id': 1640, 'name': 'conservatory'}, {'id': 2176, 'name': 'music teacher'}, {'id': 6029, 'name': 'concert'}, {'id': 33896, 'name': 'montage'}, {'id': 170418, 'name': 'public humiliation'}, {'id': 176095, 'name': 'jazz band'}, {'id': 206298, 'name': 'young adult'}, {'id': 207739, 'name': 'music school'}, {'id': 268132, 'name': 'based on short film'}, {'id': 309246, 'name': 'motivational'}]"
27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",False,en,74.408,2010-07-15,8.4,33755,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 90, 'name': 'paris, france'}, {'id': 470, 'name': 'spy'}, {'id': 490, 'name': 'philosophy'}, {'id': 1501, 'name': 'allegory'}, {'id': 1566, 'name': 'dream'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3800, 'name': 'airplane'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 9844, 'name': 'car crash'}, {'id': 10051, 'name': 'heist'}, {'id': 10084, 'name': 'rescue'}, {'id': 10364, 'name': 'mission'}, {'id': 10937, 'name': 'memory'}, {'id': 12436, 'name': 'architecture'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 186789, 'name': 'dream world'}, {'id': 234868, 'name': 'subconscious'}]"
770156,Lucy Shimmers And The Prince Of Peace,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,False,en,23.481,2020-10-19,8.4,103,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]","[{'id': 3071, 'name': 'prince'}, {'id': 6057, 'name': 'peace'}, {'id': 314867, 'name': 'lucy'}]"
807,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",False,en,45.7,1995-09-22,8.4,18825,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 476, 'name': 'self-fulfilling prophecy'}, {'id': 703, 'name': 'detective'}, {'id': 1470, 'name': 's.w.a.t.'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 3597, 'name': 'evisceration'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 3932, 'name': 'pride and vanity'}, {'id': 4138, 'name': 'immoderateness'}, {'id': 4142, 'name': 'insomnia'}, {'id': 5340, 'name': 'investigation'}, {'id': 6125, 'name': 'pension'}, {'id': 6149, 'name': 'police'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11001, 'name': 'religion'}, {'id': 12570, 'name': 'whodunit'}, {'id': 207268, 'name': 'neo-noir'}]"
761053,Gabriel's Inferno: Part III,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,False,en,20.24,2020-11-19,8.4,1017,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",[]
567,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,False,en,20.582,1954-08-01,8.4,5705,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 428, 'name': 'nurse'}, {'id': 1003, 'name': 'photographer'}, {'id': 2619, 'name': 'suspicion of murder'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10332, 'name': 'salesman'}, {'id': 12570, 'name': 'whodunit'}, {'id': 160967, 'name': 'convalescence'}, {'id': 178649, 'name': 'voyeurism'}, {'id': 222665, 'name': 'missing wife'}, {'id': 236909, 'name': 'homebound'}, {'id': 243509, 'name': 'suspicious behavior'}, {'id': 259124, 'name': 'flower bed'}, {'id': 259125, 'name': 'visiting nurse'}]"
599,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,False,en,13.535,1950-08-10,8.4,2228,"[{'id': 18, 'name': 'Drama'}]","[{'id': 613, 'name': ""new year's eve""}, {'id': 888, 'name': 'screenwriter'}, {'id': 931, 'name': 'jealousy'}, {'id': 1307, 'name': 'butler'}, {'id': 1565, 'name': 'loss of sense of reality'}, {'id': 2992, 'name': 'diva'}, {'id': 6262, 'name': 'delusion'}, {'id': 9807, 'name': 'film noir'}, {'id': 12396, 'name': 'hollywood'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 12999, 'name': 'black and white'}, {'id': 41410, 'name': 'madness'}, {'id': 155507, 'name': 'aging actor'}, {'id': 157774, 'name': 'has been'}, {'id': 188647, 'name': 'silent film star'}, {'id': 237152, 'name': 'grandiose  behavior'}, {'id': 241404, 'name': 'kept man'}, {'id': 246610, 'name': 'movie studio'}]"
539,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",False,en,35.025,1960-06-22,8.4,8984,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 612, 'name': 'hotel'}, {'id': 1443, 'name': 'clerk'}, {'id': 1859, 'name': 'arizona'}, {'id': 1879, 'name': 'shower'}, {'id': 2669, 'name': 'motel'}, {'id': 9719, 'name': 'taxidermy'}, {'id': 10594, 'name': 'money'}, {'id': 11677, 'name': 'secretary'}, {'id': 12999, 'name': 'black and white'}, {'id': 13092, 'name': 'corpse'}, {'id': 13112, 'name': 'murderer'}, {'id': 14604, 'name': 'theft'}, {'id': 41329, 'name': 'mental illness'}, {'id': 155790, 'name': 'private detective'}, {'id': 156091, 'name': 'missing person'}, {'id': 233450, 'name': 'proto-slasher'}]"
537061,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",False,en,22.058,2019-09-02,8.3,750,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","[{'id': 4344, 'name': 'musical'}, {'id': 11469, 'name': 'memory loss'}, {'id': 216734, 'name': 'abandonment'}, {'id': 232766, 'name': 'vengeance'}, {'id': 256035, 'name': 'abandonment issues'}]"
630566,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",False,en,15.324,2020-10-09,8.3,927,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 314, 'name': 'life and death'}, {'id': 6564, 'name': 'terminal illness'}, {'id': 10163, 'name': 'cancer'}, {'id': 232260, 'name': 'aspiring musician'}]"
